id,time_observed_at,latitude,longitude,scientific_name,common_name,taxon_id
229185913,2024-07-12 19:59:13 UTC,48.8295721498,-115.2579308009,Pandion haliaetus carolinensis,American Osprey,126619
229339625,2024-03-30 13:01:00 UTC,39.1982537283,-77.1003443983,Pandion haliaetus carolinensis,American Osprey,126619
229361527,2024-03-31 14:19:00 UTC,39.19838676,-77.10051606,Pandion haliaetus carolinensis,American Osprey,126619
229361537,2024-03-31 14:37:00 UTC,39.19838676,-77.10051606,Pandion haliaetus carolinensis,American Osprey,126619
229370475,2024-07-14 13:59:00 UTC,33.0892947,-117.2925942,Pandion haliaetus carolinensis,American Osprey,126619
229375492,2024-07-14 22:42:42 UTC,32.9066252502,-117.2554030269,Pandion haliaetus carolinensis,American Osprey,126619
229538373,2024-07-13 23:03:00 UTC,30.313725,-115.8121638889,Pandion haliaetus carolinensis,American Osprey,126619
229538375,2024-07-13 23:04:00 UTC,30.3130388889,-115.8118444444,Pandion haliaetus carolinensis,American Osprey,126619
229540670,2024-07-14 21:43:31 UTC,33.8313075606,-78.5499342165,Pandion haliaetus carolinensis,American Osprey,126619
229558139,2024-07-15 15:39:45 UTC,43.8225917875,-70.0844693184,Pandion haliaetus carolinensis,American Osprey,126619
229693116,2024-07-03 22:06:52 UTC,44.62015,-86.234642,Pandion haliaetus carolinensis,American Osprey,126619
229750012,2024-07-02 17:38:17 UTC,32.4675364507,-84.9961848557,Pandion haliaetus carolinensis,American Osprey,126619
229752647,2024-07-15 17:55:00 UTC,30.3609417333,-90.0892538503,Pandion haliaetus carolinensis,American Osprey,126619
229763501,2024-07-16 19:36:20 UTC,36.3264507585,-87.2279943427,Pandion haliaetus carolinensis,American Osprey,126619
229794602,2024-07-16 20:32:00 UTC,44.8822327631,-93.7157301367,Pandion haliaetus carolinensis,American Osprey,126619
229937433,2024-06-24 13:26:00 UTC,43.9762392315,-69.4212499719,Pandion haliaetus carolinensis,American Osprey,126619
229956956,2024-06-18 14:07:15 UTC,35.0345587892,-76.4645920639,Pandion haliaetus carolinensis,American Osprey,126619
230493985,2024-07-20 13:41:58 UTC,37.2018,-76.7834083333,Pandion haliaetus carolinensis,American Osprey,126619
230601468,2024-07-17 23:15:32 UTC,44.041414846,-91.6487854546,Pandion haliaetus carolinensis,American Osprey,126619
230664432,2024-07-13 00:32:18 UTC,44.2806200062,-79.5392916667,Pandion haliaetus carolinensis,American Osprey,126619
230807531,2024-07-17 13:19:58 UTC,30.2875600641,-87.6430280417,Pandion haliaetus carolinensis,American Osprey,126619
230927541,2024-07-22 03:04:25 UTC,36.6037590997,-121.8894741997,Pandion haliaetus carolinensis,American Osprey,126619
230973049,2024-07-19 16:37:00 UTC,30.2705121025,-87.5661174993,Pandion haliaetus carolinensis,American Osprey,126619
231021906,2024-07-22 16:57:04 UTC,38.9294679836,-74.9297614676,Pandion haliaetus carolinensis,American Osprey,126619
231112196,2024-05-30 18:19:00 UTC,47.9821495254,-88.8033295909,Pandion haliaetus carolinensis,American Osprey,126619
231123985,2024-07-21 00:17:05 UTC,39.7940372997,-74.1025116997,Pandion haliaetus carolinensis,American Osprey,126619
231283787,2024-07-22 18:21:54 UTC,39.6557720837,-76.1720947454,Pandion haliaetus carolinensis,American Osprey,126619
231393057,2024-07-17 14:29:00 UTC,30.2709190688,-87.5654868175,Pandion haliaetus carolinensis,American Osprey,126619
231491892,2024-07-24 19:36:17 UTC,26.5715630524,-81.9915052503,Pandion haliaetus carolinensis,American Osprey,126619
231497283,2024-07-20 13:48:45 UTC,30.2838182967,-87.5652285406,Pandion haliaetus carolinensis,American Osprey,126619
231499947,2024-07-21 15:37:00 UTC,4.6575147833,-74.096136618,Pandion haliaetus carolinensis,American Osprey,126619
231521801,2024-07-20 23:47:00 UTC,42.7030837858,-70.7751839644,Pandion haliaetus carolinensis,American Osprey,126619
231680060,2024-07-23 15:26:28 UTC,46.9796833333,-109.2779833333,Pandion haliaetus carolinensis,American Osprey,126619
231716759,2024-06-02 17:07:33 UTC,51.0484677,-114.1110245997,Pandion haliaetus carolinensis,American Osprey,126619
231749913,2024-07-26 02:33:00 UTC,49.0294847785,-119.467022662,Pandion haliaetus carolinensis,American Osprey,126619
231819763,2024-07-18 21:19:00 UTC,27.3402370576,-82.5725196392,Pandion haliaetus carolinensis,American Osprey,126619
231838087,2024-05-30 16:00:34 UTC,31.7493633333,-85.0550833333,Pandion haliaetus carolinensis,American Osprey,126619
231881073,2024-07-26 19:12:28 UTC,44.59888354,-116.06877776,Pandion haliaetus carolinensis,American Osprey,126619
232128131,2024-07-27 21:42:58 UTC,39.3742370605,-123.8098373413,Pandion haliaetus carolinensis,American Osprey,126619
232164362,2024-07-28 00:15:51 UTC,48.0599981836,-114.2421836053,Pandion haliaetus carolinensis,American Osprey,126619
232178396,2024-07-17 19:57:00 UTC,42.7669166667,-112.8825055556,Pandion haliaetus carolinensis,American Osprey,126619
232182946,2024-07-27 18:25:00 UTC,43.9006069538,-69.925594776,Pandion haliaetus carolinensis,American Osprey,126619
232255011,2024-07-28 11:19:00 UTC,43.3343,-70.5412888889,Pandion haliaetus carolinensis,American Osprey,126619
232259266,2024-07-23 15:09:44 UTC,30.2744412805,-87.5809637317,Pandion haliaetus carolinensis,American Osprey,126619
232273796,2024-07-23 14:57:24 UTC,30.2730430747,-87.583432846,Pandion haliaetus carolinensis,American Osprey,126619
232330442,2024-07-23 15:05:23 UTC,30.2744511911,-87.581011217,Pandion haliaetus carolinensis,American Osprey,126619
232336810,2024-07-28 18:15:00 UTC,41.2565280607,-72.5509417172,Pandion haliaetus carolinensis,American Osprey,126619
232364417,2024-07-28 19:41:41 UTC,40.82563,-73.7109966667,Pandion haliaetus carolinensis,American Osprey,126619
232376738,2024-07-28 18:57:00 UTC,38.6248286845,-79.8682704343,Pandion haliaetus carolinensis,American Osprey,126619
232415187,2024-07-27 21:19:24 UTC,41.1191907012,-73.3698729992,Pandion haliaetus carolinensis,American Osprey,126619
232465170,2024-07-28 15:13:00 UTC,39.0828056373,-74.7301076498,Pandion haliaetus carolinensis,American Osprey,126619
232533784,2024-04-24 01:41:55 UTC,51.0483722,-114.1120192,Pandion haliaetus carolinensis,American Osprey,126619
232567933,2024-07-29 19:27:27 UTC,28.2167953657,-82.5326705086,Pandion haliaetus carolinensis,American Osprey,126619
232642687,2024-07-29 22:12:00 UTC,39.8141349654,-76.32739292,Pandion haliaetus carolinensis,American Osprey,126619
232819434,2024-07-30 23:00:00 UTC,43.935026387,-69.8865498292,Pandion haliaetus carolinensis,American Osprey,126619
232923011,2024-07-31 16:22:07 UTC,45.640045,-84.48175,Pandion haliaetus carolinensis,American Osprey,126619
232926065,2024-07-31 16:43:09 UTC,45.3431829857,-111.7209502124,Pandion haliaetus carolinensis,American Osprey,126619
232942538,2024-07-31 13:06:40 UTC,40.7055932046,-73.4673013907,Pandion haliaetus carolinensis,American Osprey,126619
232960471,2024-05-20 18:12:00 UTC,49.8160390021,-119.6239712646,Pandion haliaetus carolinensis,American Osprey,126619
232974488,2024-07-30 21:29:55 UTC,48.58247,-119.6945583333,Pandion haliaetus carolinensis,American Osprey,126619
233007039,2024-07-31 17:12:17 UTC,38.771675,-76.7098616667,Pandion haliaetus carolinensis,American Osprey,126619
233012460,2024-07-26 13:55:00 UTC,42.389265447,-70.9905956413,Pandion haliaetus carolinensis,American Osprey,126619
233166531,2024-08-01 17:20:00 UTC,41.2410255244,-72.7584775023,Pandion haliaetus carolinensis,American Osprey,126619
233189071,2024-08-01 22:00:46 UTC,39.210142347,-76.560382694,Pandion haliaetus carolinensis,American Osprey,126619
233191439,2024-08-01 17:58:21 UTC,37.82366345,-75.9917881,Pandion haliaetus carolinensis,American Osprey,126619
233192368,2024-07-26 17:38:00 UTC,43.0762449,-88.9476508,Pandion haliaetus carolinensis,American Osprey,126619
233192399,2024-07-26 17:52:00 UTC,43.0762449,-88.9476508,Pandion haliaetus carolinensis,American Osprey,126619
233198910,2024-05-26 14:48:00 UTC,32.1710999046,-81.0935224407,Pandion haliaetus carolinensis,American Osprey,126619
233232204,2024-07-30 18:10:00 UTC,44.9497804424,-118.2374194933,Pandion haliaetus carolinensis,American Osprey,126619
233277215,2024-08-02 02:18:00 UTC,49.0294834488,-119.4670231568,Pandion haliaetus carolinensis,American Osprey,126619
233283710,2024-07-27 16:47:00 UTC,45.6596344493,-110.1284507408,Pandion haliaetus carolinensis,American Osprey,126619
233286241,2024-07-31 02:24:00 UTC,45.8385536656,-109.9338919055,Pandion haliaetus carolinensis,American Osprey,126619
233289393,2024-07-31 02:25:00 UTC,45.8385572657,-109.9338927338,Pandion haliaetus carolinensis,American Osprey,126619
233291631,2024-07-31 02:50:00 UTC,45.8385550405,-109.9338927779,Pandion haliaetus carolinensis,American Osprey,126619
233303304,2024-06-05 02:29:00 UTC,44.4729333333,-110.8420883333,Pandion haliaetus carolinensis,American Osprey,126619
233314303,2024-07-13 16:59:08 UTC,30.2746054425,-87.6166618243,Pandion haliaetus carolinensis,American Osprey,126619
233327393,2024-08-02 18:01:58 UTC,43.2213137024,-123.3752778499,Pandion haliaetus carolinensis,American Osprey,126619
233358153,2024-07-21 23:04:00 UTC,37.9787925,-119.132492,Pandion haliaetus carolinensis,American Osprey,126619
233382411,2024-08-02 23:20:33 UTC,44.7788040886,-73.1376952305,Pandion haliaetus carolinensis,American Osprey,126619
233383365,2024-08-02 15:43:50 UTC,33.664055,-79.0769721667,Pandion haliaetus carolinensis,American Osprey,126619
233508225,2024-08-03 16:02:16 UTC,40.76055745,-73.14766915,Pandion haliaetus carolinensis,American Osprey,126619
233549526,2024-08-03 19:12:01 UTC,35.93182,-78.9167716667,Pandion haliaetus carolinensis,American Osprey,126619
233550115,2024-08-03 15:28:00 UTC,46.1732565,-59.9322298,Pandion haliaetus carolinensis,American Osprey,126619
233550133,2024-08-03 15:30:00 UTC,46.1732565,-59.9322298,Pandion haliaetus carolinensis,American Osprey,126619
233576461,2024-02-21 17:48:06 UTC,31.6716142938,-85.110031233,Pandion haliaetus carolinensis,American Osprey,126619
233590607,2024-08-03 18:37:26 UTC,42.4422916838,-107.2167731076,Pandion haliaetus carolinensis,American Osprey,126619
233598637,2024-08-03 13:43:27 UTC,45.3821915,-122.8322359,Pandion haliaetus carolinensis,American Osprey,126619
233621580,2024-06-28 20:27:34 UTC,41.2534506106,-72.9568482935,Pandion haliaetus carolinensis,American Osprey,126619
233768167,2024-08-01 22:24:00 UTC,42.214409,-71.346792,Pandion haliaetus carolinensis,American Osprey,126619
233768919,2024-08-02 21:31:00 UTC,45.7686065,-122.7709005,Pandion haliaetus carolinensis,American Osprey,126619
233834051,2024-08-04 22:22:35 UTC,34.0348543707,-118.6794494838,Pandion haliaetus carolinensis,American Osprey,126619
233834383,2024-08-01 16:00:00 UTC,26.4523415298,-82.1130729697,Pandion haliaetus carolinensis,American Osprey,126619
233834387,2024-08-01 16:03:00 UTC,26.4525357422,-82.1134686231,Pandion haliaetus carolinensis,American Osprey,126619
233842411,2024-05-04 17:21:00 UTC,30.3813554186,-81.4837904919,Pandion haliaetus carolinensis,American Osprey,126619
233843442,2024-08-04 18:13:18 UTC,28.6097078867,-95.9667374275,Pandion haliaetus carolinensis,American Osprey,126619
233844244,2024-08-04 16:00:00 UTC,43.7808925755,-112.1550371219,Pandion haliaetus carolinensis,American Osprey,126619
233849246,2024-08-03 14:49:00 UTC,29.5802027406,-95.4095150296,Pandion haliaetus carolinensis,American Osprey,126619
233857017,2024-08-03 13:16:56 UTC,49.30828,-119.5430616667,Pandion haliaetus carolinensis,American Osprey,126619
233869350,2024-08-04 19:43:35 UTC,45.7137879563,-73.4905606136,Pandion haliaetus carolinensis,American Osprey,126619
233983814,2024-08-05 00:52:12 UTC,42.649555,-121.9553616667,Pandion haliaetus carolinensis,American Osprey,126619
233997118,2024-07-30 21:07:00 UTC,35.1685004,-85.1210897,Pandion haliaetus carolinensis,American Osprey,126619
234053330,2024-08-05 18:51:00 UTC,39.1279659257,-79.4616904675,Pandion haliaetus carolinensis,American Osprey,126619
234054277,2024-08-05 19:42:19 UTC,30.3264138328,-87.369675301,Pandion haliaetus carolinensis,American Osprey,126619
234070696,2024-06-24 18:36:00 UTC,46.17454,-116.93217,Pandion haliaetus carolinensis,American Osprey,126619
234113856,2024-07-21 23:29:00 UTC,38.7140115886,-123.0123887243,Pandion haliaetus carolinensis,American Osprey,126619
234128089,2024-08-05 18:14:58 UTC,45.8278024997,-82.5524352997,Pandion haliaetus carolinensis,American Osprey,126619
234192995,2024-08-06 16:58:52 UTC,39.5381283333,-105.0855945,Pandion haliaetus carolinensis,American Osprey,126619
234211172,2024-08-03 23:00:02 UTC,33.8401796562,-118.3916188133,Pandion haliaetus carolinensis,American Osprey,126619
234247751,2024-08-05 02:33:41 UTC,39.7672716667,-120.6133716667,Pandion haliaetus carolinensis,American Osprey,126619
234274362,2024-03-24 23:02:48 UTC,30.3623472222,-88.5600138889,Pandion haliaetus carolinensis,American Osprey,126619
234322560,2024-08-07 12:35:11 UTC,45.39695,-75.9256533333,Pandion haliaetus carolinensis,American Osprey,126619
234325863,2024-08-07 13:22:25 UTC,49.8952861111,-119.4989166667,Pandion haliaetus carolinensis,American Osprey,126619
234364440,2024-07-27 15:26:38 UTC,30.3188605458,-87.6959841326,Pandion haliaetus carolinensis,American Osprey,126619
234421060,2024-07-24 16:08:00 UTC,37.222568,-76.789759,Pandion haliaetus carolinensis,American Osprey,126619
234421148,2024-08-07 16:17:45 UTC,42.6071916667,-70.6773916667,Pandion haliaetus carolinensis,American Osprey,126619
234428559,2024-08-07 23:47:24 UTC,38.7290661597,-76.6976124836,Pandion haliaetus carolinensis,American Osprey,126619
234469248,2024-07-29 17:39:40 UTC,8.5030284127,-83.6063278466,Pandion haliaetus carolinensis,American Osprey,126619
234518446,2024-08-08 12:48:37 UTC,36.6701383333,-75.91732,Pandion haliaetus carolinensis,American Osprey,126619
234519141,2024-08-07 18:25:23 UTC,40.6696471969,-73.4351800572,Pandion haliaetus carolinensis,American Osprey,126619
234530930,2024-08-08 15:07:01 UTC,42.343175,-82.927855,Pandion haliaetus carolinensis,American Osprey,126619
234577457,2024-08-08 20:04:37 UTC,34.24759,-119.2661698997,Pandion haliaetus carolinensis,American Osprey,126619
234644616,2024-08-03 22:53:00 UTC,49.2964901438,-123.1384618154,Pandion haliaetus carolinensis,American Osprey,126619
234679820,2024-08-08 21:55:00 UTC,38.9391975165,-79.9609024112,Pandion haliaetus carolinensis,American Osprey,126619
235100792,2024-08-11 12:16:10 UTC,39.2105333333,-74.644395,Pandion haliaetus carolinensis,American Osprey,126619
235127156,2024-08-11 14:08:00 UTC,26.8873353547,-82.3342742494,Pandion haliaetus carolinensis,American Osprey,126619
235128603,2024-08-10 17:54:00 UTC,45.8376631406,-109.933743162,Pandion haliaetus carolinensis,American Osprey,126619
235144451,2024-08-04 13:12:22 UTC,38.6080775174,-75.0652842349,Pandion haliaetus carolinensis,American Osprey,126619
235244352,2024-07-27 23:48:43 UTC,43.5341660251,-80.2194355638,Pandion haliaetus carolinensis,American Osprey,126619
235257602,2024-08-11 15:03:39 UTC,37.6748583333,-77.5186833333,Pandion haliaetus carolinensis,American Osprey,126619
235359743,2024-08-12 13:03:00 UTC,43.6885255078,-84.9654923379,Pandion haliaetus carolinensis,American Osprey,126619
235378144,2024-07-18 18:00:00 UTC,41.6547200512,-91.503708572,Pandion haliaetus carolinensis,American Osprey,126619
235394245,2024-08-11 16:31:00 UTC,28.7007675217,-81.2380250382,Pandion haliaetus carolinensis,American Osprey,126619
235397998,2024-08-11 20:47:00 UTC,29.25959,-94.9082758,Pandion haliaetus carolinensis,American Osprey,126619
235414390,2024-08-12 19:38:00 UTC,39.299965,-111.272385,Pandion haliaetus carolinensis,American Osprey,126619
235433088,2024-08-12 15:40:51 UTC,45.4560756,-122.7942341,Pandion haliaetus carolinensis,American Osprey,126619
235460256,2024-08-12 20:31:31 UTC,39.319095694,-120.1445201561,Pandion haliaetus carolinensis,American Osprey,126619
235547513,2024-08-04 03:30:00 UTC,40.4961291,-107.5578321,Pandion haliaetus carolinensis,American Osprey,126619
235612202,2024-08-13 21:34:01 UTC,38.9390212761,-76.7256286634,Pandion haliaetus carolinensis,American Osprey,126619
235643660,2024-08-12 17:02:00 UTC,46.16156945,-123.9031638833,Pandion haliaetus carolinensis,American Osprey,126619
235770612,2024-08-14 17:04:31 UTC,33.4829936386,-79.0939667296,Pandion haliaetus carolinensis,American Osprey,126619
235780382,2024-08-13 15:31:46 UTC,40.0940687,-74.8585487997,Pandion haliaetus carolinensis,American Osprey,126619
235788202,2024-08-14 17:19:40 UTC,45.7629946597,-123.971826342,Pandion haliaetus carolinensis,American Osprey,126619
235801266,2024-08-14 12:05:00 UTC,40.2099215407,-74.9112593914,Pandion haliaetus carolinensis,American Osprey,126619
235801270,2024-08-14 12:07:00 UTC,40.2105442395,-74.9096715236,Pandion haliaetus carolinensis,American Osprey,126619
235815305,2024-08-14 13:44:00 UTC,38.8008680765,-75.1203916025,Pandion haliaetus carolinensis,American Osprey,126619
235945310,2024-08-15 17:49:13 UTC,39.9477233887,-83.0018463135,Pandion haliaetus carolinensis,American Osprey,126619
235946498,2024-08-15 15:57:46 UTC,38.0101861167,-78.414405,Pandion haliaetus carolinensis,American Osprey,126619
235972582,2024-08-15 20:30:52 UTC,47.6793333333,-122.2613916667,Pandion haliaetus carolinensis,American Osprey,126619
235972973,2024-08-15 20:34:13 UTC,47.6799944444,-122.2596805556,Pandion haliaetus carolinensis,American Osprey,126619
236096906,2024-08-16 02:05:00 UTC,45.8381925904,-109.9340958893,Pandion haliaetus carolinensis,American Osprey,126619
236097608,2024-08-16 02:11:00 UTC,45.837900934,-109.9322219185,Pandion haliaetus carolinensis,American Osprey,126619
236098997,2024-08-16 02:12:00 UTC,45.8391296137,-109.9316724221,Pandion haliaetus carolinensis,American Osprey,126619
236174780,2024-08-12 22:11:33 UTC,41.500765,-72.757507,Pandion haliaetus carolinensis,American Osprey,126619
236184902,2024-08-16 21:12:00 UTC,39.6511681977,-86.2430108742,Pandion haliaetus carolinensis,American Osprey,126619
236205549,,40.811723,-72.585506,Pandion haliaetus carolinensis,American Osprey,126619
236205906,,40.825253,-72.538416,Pandion haliaetus carolinensis,American Osprey,126619
236313977,2024-06-22 17:29:00 UTC,42.2880618484,-83.7394218817,Pandion haliaetus carolinensis,American Osprey,126619
236515050,2024-08-17 21:32:00 UTC,44.0486230114,-123.0495253179,Pandion haliaetus carolinensis,American Osprey,126619
236584687,2024-08-14 23:17:03 UTC,42.96692,-76.740855,Pandion haliaetus carolinensis,American Osprey,126619
236584884,2024-08-14 23:16:54 UTC,42.96692,-76.740855,Pandion haliaetus carolinensis,American Osprey,126619
236588537,2024-08-17 14:31:00 UTC,37.3695668371,-77.3669573416,Pandion haliaetus carolinensis,American Osprey,126619
236594566,2024-08-17 16:07:23 UTC,45.0631825376,-67.0542854726,Pandion haliaetus carolinensis,American Osprey,126619
236604774,2024-08-18 22:22:00 UTC,47.661711,-122.436344,Pandion haliaetus carolinensis,American Osprey,126619
236612850,2024-08-18 13:29:04 UTC,35.1612731783,-85.0490369652,Pandion haliaetus carolinensis,American Osprey,126619
236717897,2024-08-18 20:43:00 UTC,42.3024639175,-83.6615941746,Pandion haliaetus carolinensis,American Osprey,126619
236763625,2024-08-19 14:37:21 UTC,45.4559208013,-122.7916876227,Pandion haliaetus carolinensis,American Osprey,126619
236765722,2024-08-19 14:08:05 UTC,45.4559208013,-122.7916876227,Pandion haliaetus carolinensis,American Osprey,126619
236794785,2024-08-19 18:48:00 UTC,38.93921311,-79.9608772246,Pandion haliaetus carolinensis,American Osprey,126619
236869828,2024-08-20 01:22:50 UTC,32.7574416667,-117.234445,Pandion haliaetus carolinensis,American Osprey,126619
236888381,2024-08-19 16:07:00 UTC,39.155087796,-79.4965632937,Pandion haliaetus carolinensis,American Osprey,126619
236888383,2024-08-19 16:08:00 UTC,39.1547628434,-79.4968801482,Pandion haliaetus carolinensis,American Osprey,126619
236898331,2024-08-20 11:27:00 UTC,34.6934324462,-76.8635340195,Pandion haliaetus carolinensis,American Osprey,126619
237021593,2024-08-20 11:02:39 UTC,41.4876639999,-71.0382289812,Pandion haliaetus carolinensis,American Osprey,126619
237115643,2024-08-17 12:47:00 UTC,40.4412418942,-74.2719802059,Pandion haliaetus carolinensis,American Osprey,126619
237131321,2024-08-21 17:09:55 UTC,39.2360944444,-121.0472611111,Pandion haliaetus carolinensis,American Osprey,126619
237167300,2024-08-21 12:41:00 UTC,31.866895637,-97.3725769186,Pandion haliaetus carolinensis,American Osprey,126619
237330139,2024-08-22 16:04:48 UTC,45.37072018,-122.59547286,Pandion haliaetus carolinensis,American Osprey,126619
237438623,2024-08-22 19:37:00 UTC,39.2673958884,-80.0150579715,Pandion haliaetus carolinensis,American Osprey,126619
237547699,2024-08-23 14:56:48 UTC,34.69197,-76.86213,Pandion haliaetus carolinensis,American Osprey,126619
237551244,2024-08-23 19:49:00 UTC,45.7573934437,-122.7781424671,Pandion haliaetus carolinensis,American Osprey,126619
237575697,2024-08-23 22:00:41 UTC,38.7777831234,-119.9311231039,Pandion haliaetus carolinensis,American Osprey,126619
237662559,2024-08-23 21:53:00 UTC,32.9312902143,-117.2507518762,Pandion haliaetus carolinensis,American Osprey,126619
237691248,,43.731927,-110.663512,Pandion haliaetus carolinensis,American Osprey,126619
237709058,2024-08-12 12:54:00 UTC,30.2288716667,-87.9841766667,Pandion haliaetus carolinensis,American Osprey,126619
237738656,2024-07-25 15:37:14 UTC,30.2744431974,-87.5810317966,Pandion haliaetus carolinensis,American Osprey,126619
237739016,2024-07-25 15:37:30 UTC,30.2742147344,-87.5810887575,Pandion haliaetus carolinensis,American Osprey,126619
237742662,2024-07-28 13:01:33 UTC,30.2744307727,-87.5810409711,Pandion haliaetus carolinensis,American Osprey,126619
237777751,2024-08-24 16:13:34 UTC,51.088328,-114.1716866667,Pandion haliaetus carolinensis,American Osprey,126619
237883790,2024-08-21 19:17:00 UTC,36.0723632,-75.71952,Pandion haliaetus carolinensis,American Osprey,126619
237933125,2024-08-25 16:40:15 UTC,38.8824806845,-76.4931479762,Pandion haliaetus carolinensis,American Osprey,126619
237934102,2024-08-24 15:02:00 UTC,38.029723391,-78.8584998705,Pandion haliaetus carolinensis,American Osprey,126619
237951724,2024-07-29 17:52:00 UTC,41.3765417563,-75.2908608617,Pandion haliaetus carolinensis,American Osprey,126619
237968656,2024-08-25 16:53:37 UTC,34.2751235395,-119.3079399802,Pandion haliaetus carolinensis,American Osprey,126619
238058122,2024-08-25 20:47:17 UTC,39.7708575097,-84.1887842864,Pandion haliaetus carolinensis,American Osprey,126619
238344417,2024-08-24 17:52:16 UTC,28.6745472222,-80.7835388889,Pandion haliaetus carolinensis,American Osprey,126619
238346462,2024-08-27 20:51:00 UTC,32.9726083333,-117.255925,Pandion haliaetus carolinensis,American Osprey,126619
238420730,2024-07-12 16:29:31 UTC,42.0287092266,-85.1018965194,Pandion haliaetus carolinensis,American Osprey,126619
238443333,2024-08-28 14:08:32 UTC,36.5508466667,-99.5747866667,Pandion haliaetus carolinensis,American Osprey,126619
238493788,2024-08-27 12:35:31 UTC,43.1280182285,-80.7342616841,Pandion haliaetus carolinensis,American Osprey,126619
238522740,2024-08-14 12:15:00 UTC,30.2318712947,-88.0170041865,Pandion haliaetus carolinensis,American Osprey,126619
238729468,2024-08-28 23:27:00 UTC,29.489040555,-95.0521591667,Pandion haliaetus carolinensis,American Osprey,126619
238853465,2024-08-21 14:03:00 UTC,44.8303933333,-93.2422683167,Pandion haliaetus carolinensis,American Osprey,126619
238854937,2024-08-30 22:06:35 UTC,45.3343958944,-122.3187060132,Pandion haliaetus carolinensis,American Osprey,126619
238863012,2024-08-30 18:08:37 UTC,39.617205,-106.0322028333,Pandion haliaetus carolinensis,American Osprey,126619
239040772,2024-08-28 01:23:00 UTC,43.6555136354,-117.2561915428,Pandion haliaetus carolinensis,American Osprey,126619
239093753,2024-08-30 19:06:00 UTC,54.8218486073,-127.1945177038,Pandion haliaetus carolinensis,American Osprey,126619
239095214,2024-08-22 20:10:49 UTC,43.6670722222,-110.6969944444,Pandion haliaetus carolinensis,American Osprey,126619
239107529,2024-09-01 04:00:21 UTC,61.5803343353,-149.2929593211,Pandion haliaetus carolinensis,American Osprey,126619
239148819,2024-08-31 13:02:00 UTC,26.4771037879,-81.9716821257,Pandion haliaetus carolinensis,American Osprey,126619
239199785,2024-07-16 16:44:00 UTC,44.0188325877,-124.1407149101,Pandion haliaetus carolinensis,American Osprey,126619
239222927,2024-08-31 04:33:09 UTC,42.7456650663,-124.5073827242,Pandion haliaetus carolinensis,American Osprey,126619
239300428,2024-09-01 18:19:00 UTC,40.3355739544,-75.1733937686,Pandion haliaetus carolinensis,American Osprey,126619
239442912,2024-08-25 15:16:00 UTC,45.0953212374,-74.5173579055,Pandion haliaetus carolinensis,American Osprey,126619
239519413,2024-08-25 23:01:00 UTC,23.1973845543,-81.1610752774,Pandion haliaetus carolinensis,American Osprey,126619
239546091,2024-08-31 14:12:00 UTC,42.3050172947,-70.9658208042,Pandion haliaetus carolinensis,American Osprey,126619
239546096,2024-08-31 14:12:00 UTC,42.3050172947,-70.9658208042,Pandion haliaetus carolinensis,American Osprey,126619
239632028,2024-08-31 02:44:44 UTC,44.0506361667,-121.320595,Pandion haliaetus carolinensis,American Osprey,126619
239648094,2024-09-02 18:26:10 UTC,40.549785614,-74.3418960571,Pandion haliaetus carolinensis,American Osprey,126619
239711602,2024-09-03 14:15:00 UTC,41.2423526733,-105.7145828617,Pandion haliaetus carolinensis,American Osprey,126619
239736771,2024-09-03 23:27:59 UTC,39.1062103549,-119.9087052047,Pandion haliaetus carolinensis,American Osprey,126619
239747838,2024-09-03 23:41:00 UTC,29.530338,-95.079888,Pandion haliaetus carolinensis,American Osprey,126619
239780840,2024-09-03 23:45:28 UTC,30.3406184774,-87.6123964414,Pandion haliaetus carolinensis,American Osprey,126619
239799057,2024-09-01 13:56:00 UTC,50.7068615131,-122.2689488485,Pandion haliaetus carolinensis,American Osprey,126619
239813001,2024-09-04 15:49:49 UTC,44.7877406371,-73.0050375648,Pandion haliaetus carolinensis,American Osprey,126619
239850202,2024-09-04 19:54:40 UTC,44.086901844,-123.0982324438,Pandion haliaetus carolinensis,American Osprey,126619
239916943,2024-08-31 16:36:39 UTC,50.6749076038,-128.2819857448,Pandion haliaetus carolinensis,American Osprey,126619
240130564,2024-09-05 22:24:04 UTC,26.5466573609,-82.0451136039,Pandion haliaetus carolinensis,American Osprey,126619
240200972,2024-09-06 14:42:00 UTC,38.6131072811,-75.0783283377,Pandion haliaetus carolinensis,American Osprey,126619
240312082,2024-05-12 16:59:00 UTC,44.3607056907,-123.2197423612,Pandion haliaetus carolinensis,American Osprey,126619
240382409,2024-09-01 21:23:16 UTC,43.156112,-87.918511,Pandion haliaetus carolinensis,American Osprey,126619
240441250,2024-08-13 23:13:00 UTC,48.7644556952,-113.6230698536,Pandion haliaetus carolinensis,American Osprey,126619
240481429,2024-08-19 23:32:00 UTC,38.6312114896,-122.2903637503,Pandion haliaetus carolinensis,American Osprey,126619
240484136,2024-08-19 23:34:00 UTC,38.6312094486,-122.2903699776,Pandion haliaetus carolinensis,American Osprey,126619
240484977,2024-08-19 23:35:00 UTC,38.6312145849,-122.290366367,Pandion haliaetus carolinensis,American Osprey,126619
240487546,2024-09-07 15:21:00 UTC,29.5907563883,-94.9931608333,Pandion haliaetus carolinensis,American Osprey,126619
240572778,2024-09-08 13:49:46 UTC,34.4537405993,-77.4960151756,Pandion haliaetus carolinensis,American Osprey,126619
